lat_deg,lon_deg,status_id,report_date,source,water_source_clean,water_tech_clean,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,clean_adm4,activity_id,scheme_id,wpdx_id,install_year,installer,rehab_year,rehabilitator,management_clean,pay_clean,status_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality,notes,local_population,assigned_population,facility_type,water_source_category,water_tech_category,created_timestamp,dataset_title,rehab_priority,would_gain_access,usage_cap,criticality,pressure,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,is_urban,days_since_report,staleness,prediction_yes_0y,prediction_yes_2y,prediction_no_0y,prediction_no_2y,predicted_status_0y,predicted_status_2y,predicted_category,water_point_age,target,status_binary
0.37084699,34.381653,Yes,2012-05-03,Virtual Kenya,Protected Well,,KEN,Kenya,Busia,Butula,Marachi North,,0,,6GGP99CJ+8MJ,2005.0,,,,Community Management,No payment,Functional,,,Safe -Crisp and clear,,1533.0,130.0,Improved,Well,,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.0848010437051532,0.4333333333333333,6640.263320321016,1607.18744112409,1335.1806175223742,34130.83397167788,10522.244398815792,False,4966,20.901511344215866,,,,,,,,7.0,0,0
-0.5121692,34.8748957,Yes,2021-01-26,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Nyamira,West Mugirango,Bogichora,,Jason-95YEUV,,6GFPFVQF+4XJ,2014.0,,,,Other,,"Functional, needs repair",,,"No, the water is not treated and safe for drinking",,2861.0,887.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.3100314575323313,2.9566666666666666,21023.43567423988,10010.058624198473,863.5489362975014,21081.71872971685,9057.951706110016,False,1776,57.13126729785074,,,,,,,,7.0,0,0
0.4732733368873596,34.81488037109375,Yes,2023-09-11,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Kakamega,Malava,Butali/Chegulo,,10600066,,6GGPFRF7+8X2,1996.0,,,,,,Non-Functional,,,,,1938.0,214.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.110423116615067,0.7133333333333334,21764.24230043904,17124.52204064801,1204.1059460324989,22213.08209918642,15717.6652384451,False,818,77.27154635480608,,,,,,,,27.0,1,0
-1.9278264,37.3634454,No,2021-02-10,USAID/KEA KIWASH,Borehole/Tubewell,,KEN,Kenya,Makueni,Kilome,Kasikeu,,Makueni Enumerator-9785PV,,6GCV39C7+V98,2011.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,Non-Functional,,,"No, the water is not treated and safe for drinking",,828.0,669.0,Improved,Well,,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,669.0,388.8144226074219,300.0,0.8079710144927537,2.23,22283.664554705272,10692.978877623991,10325.254906985469,46244.30491863855,21113.392850750664,False,1761,57.40203485249428,,,,,,,,10.0,1,0
0.1143933311104774,34.342803955078125,Yes,2023-11-29,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Siaya,Alego Usonga,North Alego,,10220876,,6GGP487V+Q43,2010.0,,,,,,Non-Functional,,,,,1319.0,133.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1008339651250947,0.4433333333333333,4315.672139892844,3669.007684568371,2588.6132619363057,48104.85337060169,6150.171044909233,False,739,79.21990843412257,,,,,,,,13.0,1,0
0.161301428,34.29760591,Yes,2021-02-05,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Siaya,Ugunja,Ugunja,,Siaya-enumerators-96SLVW,,6GGP576X+G2H,2002.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, needs repair",,,"No, the water is not treated and safe for drinking",,2255.0,397.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.1760532150776053,1.3233333333333333,922.6150504515388,2147.2453196735373,2193.0806209294856,40969.81350722826,2199.656070801202,False,1766,57.3116367144639,,,,,,,,19.0,0,0
0.2220633327960968,34.601463317871094,Yes,2023-11-16,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Butere,Marama North,,10350178,,6GGP6JC2+RHG,1996.0,,,,,,Non-Functional,,,,,3700.0,243.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0656756756756756,0.81,8199.685588642313,7059.498971605439,571.4074420846499,17867.615290978658,1410.2028421031837,False,752,78.89594756251714,,,,,,,,27.0,1,0
0.4171408,34.7002554,Yes,2021-01-28,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Kakamega,Navakholo,Bunyala Central,,kakamegamapping-965VGM,,6GGPCP82+V42,2020.0,,,,Community Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,1756.0,424.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.2414578587699316,1.413333333333333,15011.99505373532,4415.168100329426,774.9949117194973,15801.398559231664,17838.359151802364,False,1774,57.16729571166073,,,,,,,,1.0,0,0
-0.767275,34.986505,Yes,2021-02-02,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Nyamira,Borabu,Nyansiongo,,Nyamira-Enumerator-96JP33,,6GFP6XMP+3JR,2020.0,,,,Other,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,1351.0,281.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.2079940784603997,0.9366666666666666,60.28182658846627,2017.3317948632664,3100.20003446208,26641.5659265619,4537.166833286914,False,1769,57.25746617938464,,,,,,,,1.0,0,0
0.3337383270263672,34.15802001953125,Yes,2023-01-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Funyula,Namboboto Nambuku,,10070041,,6GGP85M5+F6R,2005.0,,,,,,Non-Functional,,,,,1226.0,216.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1761827079934747,0.72,3051.937272424048,4622.050555343248,1854.4013121600003,16599.3142518547,5989.803663049631,False,1061,71.57379305635611,,,,,,,,18.0,1,0
0.3106133,34.581025,Yes,2024-01-24,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Mumias East,East Wanga,,10120669,,6GGP8H6J+6CR,1996.0,,,,,,Non-Functional,,,,,3825.0,239.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0624836601307189,0.7966666666666666,343.09835294866406,8623.478970323315,536.1592242648522,19050.9022408773,1383.4615958971676,False,683,80.63070845554856,,,,,,,,28.0,1,0
-1.31779,34.6741917,Yes,2021-01-28,USAID/KEA KIWASH,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Migori,Kuria East,Ntimaru West,,Migori_enumerator-965KRB,,6GCPMMJF+VMP,2014.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,2636.0,522.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.1980273141122913,1.74,66797.27789353738,4919.212307745961,150.53294830815744,72447.19694110521,15037.383520519152,False,1774,57.16729571166073,,,,,,,,7.0,0,0
0.1875,40.300833,Yes,2019-10-19,UNHCR,Borehole/Tubewell,Motorized Pump - Electric,KEN,Kenya,Garissa,Daadab,Labasigale,,KEN-KENs001088-005,,6HG258Q2+284,2011.0,,,,,,Non-Functional,,,,,6173.0,5464.0,Improved,Well,Motorized Pump,2020-07-06T09:01:18,UNHCR_Global_2020,,,300.0,0.885144986230358,18.21333333333333,81018.44227967791,494.5286423417037,3040.1468040869927,102364.17263778798,8367.456687195963,False,2241,49.3420875870345,,,,,,,,8.0,1,0
-1.83862609,37.61881626,Yes,2021-02-02,USAID/KEA KIWASH,Borehole/Tubewell,,KEN,Kenya,Makueni,Makueni,Muvau/Kikuumini,,Makueni Enumerator-96LFAX,,6GCV5J69+GGW,2011.0,Other (please specify),,,Community Management,,"Functional, needs repair",,,"Yes, the water is treated and safe for drinking",,639.0,455.0,Improved,Well,,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.7120500782472613,1.5166666666666666,31686.37494536956,1777.6230565702526,2070.717457934847,52650.76189136077,6547.070419060605,False,1769,57.25746617938464,,,,,,,,10.0,0,0
-1.7170321,37.3601798,No,2021-02-03,USAID/KEA KIWASH,Borehole/Tubewell,,KEN,Kenya,Makueni,Kaiti,Kee,,Makueni Enumerator-96M79S,,6GCV79M6+53M,2011.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,Non-Functional,,,"No, the water is not treated and safe for drinking",,929.0,299.0,Improved,Well,,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,299.0,40.94810485839844,300.0,0.3218514531754575,0.9966666666666668,20548.71475663565,376.8459020708556,2041.1147909065785,24047.836251695724,21820.6095984932,False,1768,57.2755173329544,,,,,,,,10.0,1,0
-1.18367,35.580936,Yes,2023-01-03,AMREF Kenya,Borehole/Tubewell,,KEN,Kenya,Narok,Narok West,Siana,,Nkairuwani Primary School,,6GCQRH8J+G9M,2010.0,,,,,,Non-Functional,,,,Kenya WASH Sector,104.0,104.0,Improved,Well,,2023-08-23T20:38:12,Kenya - Borehole Monitoring,,,300.0,1.0,0.3466666666666667,19893.540982811413,14596.025610152734,14765.617294825845,96230.15988584983,32397.67993197825,False,1069,71.39353240325957,,,,,,,,13.0,1,0
-1.2163066864013672,34.465858459472656,Yes,2023-01-12,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Migori,Kuria West,Nyamosense/Komosoko,,10340086,,6GCPQFM8+F8H,2011.0,,,,,,Non-Functional,,,,,2475.0,671.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2711111111111111,2.236666666666667,67758.85424809677,3292.886570553765,1635.7630447494353,69183.77394547839,3043.609484376163,False,1060,71.59635761633825,,,,,,,,12.0,1,0
0.181925,34.049076,Yes,2012-04-18,Virtual Kenya,Borehole/Tubewell,Hand Pump - Afridev,KEN,Kenya,Busia,Funyula,Bwiri,,0,,6GGP52JX+QJG,1989.0,,,,Community Management,Fees collected – monthly,Functional,,,Safe Crisp and clear|Salty,,1042.0,761.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.7303262955854126,2.536666666666666,21559.6893648094,3253.016015628812,2254.4533850011603,31920.89032961172,21301.24364309777,False,4981,20.802918130062917,,,,,,,,23.0,0,0
-1.7378949,37.3919907,Yes,2021-02-03,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Kaiti,Kee,,Makueni Enumerator-96MSVU,,6GCV796R+RQX,2007.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, needs repair",,,"No, the water is not treated and safe for drinking",,661.0,593.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,,0.897125567322239,,23702.229550704036,2396.703395831363,3855.167414000841,27751.69388906288,17865.58711848481,False,1768,57.2755173329544,,,,,,,,14.0,0,0
0.2924843,34.7230737,Yes,2024-01-15,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Lurambi,Butsotso Central,,10120460,,6GGP7PRF+X6W,1996.0,,,,,,Non-Functional,,,,,5131.0,551.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1073864743714675,1.836666666666667,1329.5192909931295,2947.9333176576174,1332.4605377071236,3164.7513048202563,9842.289722481566,False,692,80.40228984365748,,,,,,,,28.0,1,0
0.73712301,34.3755,Yes,2012-07-25,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Busia,Teso North,Ang'Urai East,,0,,6GGPP9PG+R6R,1992.0,,,,Community Management,No payment,Functional,,,Safe -Crisp and clear,,958.0,264.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.2755741127348643,0.88,20970.945500014743,1450.826554048904,1632.8898967178038,43162.15251768081,6679.00820286916,False,4883,21.45556740757879,,,,,,,,20.0,0,0
0.5681999921798706,34.57088088989258,Yes,2024-01-17,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Kanduyi,West Sang'Alo,,10130804,,6GGPHH9C+79C,2006.5,,,,,,Non-Functional,,,,,7156.0,5567.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.7779485746226943,18.55666666666667,894.7172994616808,3192.575517059626,1131.779900714121,37282.41974514516,1203.087694926975,True,690,80.45299354946984,,,,,,,,17.5,1,0
0.51794702,34.154171,Yes,2012-04-24,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Busia,Teso South,Chakol South,,0,,6GGPG593+5MF,2007.0,,,,No Management,No payment,Functional,,,Not tested Crisp and clear,,3737.0,267.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.0714476853090714,0.89,6384.079525491161,40.91183429554777,345.37452910771617,9014.74493286681,7623.394911944737,False,4975,20.842299484378323,,,,,,,,5.0,0,0
-2.0354947,37.6001335,No,2021-02-12,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Kibwezi West,Nguu/Masumba,,Makueni Enumerator-97DEP6,,6G9VXJ72+R32,2006.0,,,,Community Management,,"Non-Functional, dry season",,,"No, the water is not treated and safe for drinking",,509.0,290.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,290.0,55.7656135559082,,0.5697445972495089,,14438.307648203529,9040.580264229618,2639.4783597812498,67933.14427391406,14782.68590518295,False,1759,57.43823401913307,,,,,,,,15.0,1,0
0.3285889029502868,34.30647277832031,Yes,2023-04-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Butula,Marachi East,,10520461,,6GGP88H4+CHQ,2005.0,,,,,,Non-Functional,,,,,2590.0,84.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0324324324324324,0.28,10826.596582451082,219.18145786556667,3151.2981498481754,28535.14268586059,12059.280376687257,False,970,73.6565732505423,,,,,,,,18.0,1,0
0.185906667,34.728265,Yes,2021-02-02,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Kakamega,Ikolomani,Idakho East,,kakamegamapping-96JTZM,,6GGP5PPH+986,2011.0,,,,Community Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,3530.0,284.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.0804532577903682,0.9466666666666668,10107.485773200564,6439.051690691168,1423.0115465426024,11037.64801991872,3793.935288070276,False,1769,57.25746617938464,,,,,,,,10.0,0,0
0.4489883,34.271724,Yes,2015-05-22,Evidence Action,Protected Well,,KEN,Kenya,Busia,Nambale,Nambale Township,,,,6GGPC7XC+HMX,2005.0,,,,,,Non-Functional,,,,Simon Okemba Spring,2632.0,520.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.1975683890577507,1.7333333333333334,32.19566512733281,5384.961377721042,2263.492297773584,20278.8003991973,17880.718466304384,False,3852,29.694711515287576,,,,,,,,10.0,1,0
0.0512266680598259,34.720645904541016,Yes,2023-06-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Vihiga,Central Maragoli,,10250235,,6GGP3P2C+F7R,2014.0,,,,,,Non-Functional,,,,,6623.0,205.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0309527404499471,0.6833333333333333,13132.623700968976,379.4653783348392,386.7726242494454,17447.580260394825,468.09899824440447,False,909,75.08654589633382,,,,,,,,9.0,1,0
0.10794708,34.07142728,Yes,2021-02-01,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Busia,Budalangi,Bunyala Central,,Shikuku-enumerator-96GRAR,,6GGP435C+5HF,1987.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,1786.0,215.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.1203807390817469,0.7166666666666667,23330.93787599762,141.06549826321805,2047.1191228434527,39822.86957345864,23719.03947107196,False,1770,57.23942071487996,,,,,,,,34.0,0,0
-1.1894683837890625,34.450313568115234,Yes,2023-09-12,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Migori,Kuria West,Nyamosense/Komosoko,,10340096,,6GCPRF62+648,2011.0,,,,,,Non-Functional,,,,,2055.0,1137.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.5532846715328467,3.79,66274.14306104463,6693.112862111376,760.2305411655741,67495.04392778069,6478.486235166099,False,817,77.29590720489074,,,,,,,,12.0,1,0
0.4991066753864288,34.4382438659668,Yes,2023-09-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Bumula,Khasoko,,10530042,,6GGPFCXQ+J86,2006.5,,,,,,Non-Functional,,,,Pamba Londo,2101.0,451.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2146596858638743,1.5033333333333334,8541.904644132952,8588.8222892719,878.7220014074595,38867.3511843098,10792.877750755368,False,818,77.27154635480608,,,,,,,,16.5,1,0
0.473140001296997,34.81884002685547,Yes,2023-09-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Malava,Butali/Chegulo,,10600065,,6GGPFRF9+7G4,1996.0,,,,,,Non-Functional,,,,,1847.0,240.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1299404439631835,0.8,21888.669121918298,17396.914214437376,1166.723364485566,22346.432600918117,15880.861038299745,False,818,77.27154635480608,,,,,,,,27.0,1,0
0.3367316722869873,34.31858825683594,Yes,2023-12-13,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Butula,Marachi East,,10520392,,6GGP88P9+MCW,2005.0,,,,,,Non-Functional,,,,,2715.0,123.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0453038674033149,0.41,11973.5485692008,680.3551914917794,1860.8907989049037,29224.27600214529,13456.97402208856,False,725,79.57027719554213,,,,,,,,18.0,1,0
-0.49179399,37.566441,Yes,2012-12-16,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Embu,Runyenjes,Kagaari South,,embu_water_points2.671,,6GFVGH58+7HP,2010.0,,,,No Management,No payment,"Functional, not in use",,,Safe -Crisp and clear,,1756.0,433.0,Improved,Well,Hand Pump,2020-08-07T17:46:54,Virtual Kenya_Embu Kenya_2013-2014,,,300.0,0.2465831435079726,1.4433333333333334,2345.0168081529205,2149.8855859885566,3831.85730969894,13053.15977581023,9614.504627821503,False,4739,22.45189149448529,,,,,,,,2.0,0,0
0.235128,34.089615,Yes,2012-04-13,Virtual Kenya,Sand or Sub-surface Dam,Hand Pump,KEN,Kenya,Busia,Funyula,Ageng'A Nanguba,,0,,6GGP63PQ+3R5,1990.0,,,,Community Management,No payment,"Functional, needs repair",,,Unsafe Coloured (whitish- brownish),,1020.0,342.0,Improved,Sand or Sub-surface Dam,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.3352941176470588,1.14,14752.37123910727,175.1552303039985,3500.122740652652,25703.538792940453,14633.974070736693,False,4986,20.770157182312737,,,,,,,,22.0,0,0
0.616295,34.2245883333,Yes,2023-01-12,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Busia,Teso South,Amukura West,,10550053,,6GGPJ68F+GR8,2005.0,,,,,,Non-Functional,,,,,2695.0,470.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1743970315398886,1.5666666666666669,7491.504581253677,1760.1823022856315,1776.3567087156114,22208.631209149244,5053.811215678486,False,1060,71.59635761633825,,,,,,,,18.0,1,0
-2.13453377,37.91510185,No,2021-02-02,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Kibwezi West,Makindu,,Makueni Enumerator-96JWA8,,6G9VVW88+52Q,2020.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,Non-Functional,,,"Yes, the water is treated and safe for drinking",,93.0,93.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,93.0,93.61671447753906,,1.0,,16979.24572390105,13978.385252286282,10667.666330512431,85662.2659076446,19338.95171400392,False,1769,57.25746617938464,,,,,,,,1.0,1,0
-0.8584516644477844,34.51634216308594,Yes,2023-11-17,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Migori,Awendo,Central Sakwa,,10310231,,6GFP4GR8+JG8,2011.0,,,,,,Non-Functional,,,,,1649.0,1258.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.7628865979381443,4.193333333333333,34192.046166251814,14444.01302993475,254.0037238788594,34933.19820037868,5737.948517762678,False,751,78.92082052600142,,,,,,,,12.0,1,0
0.164636174,34.14138674,Yes,2021-02-01,USAID/KEA KIWASH,Borehole/Tubewell,,KEN,Kenya,Siaya,Ugenya,West Ugenya,,Siaya-enumerators-96GHU8,,6GGP547R+VH2,2010.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,1025.0,605.0,Improved,Well,,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.5902439024390244,2.0166666666666666,13333.799806388952,632.7773074495932,1100.841454920996,33973.709806146835,13780.911212824356,False,1770,57.23942071487996,,,,,,,,11.0,0,0
-2.53253352,38.11977703,No,2021-02-02,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Makueni,Kibwezi East,Masongaleni,,Makueni Enumerator-96LBEJ,,6G9WF489+XWJ,2001.0,,,,Community Management,,Non-Functional,,,"No, the water is not treated and safe for drinking",,402.0,300.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,300.0,57.44772338867188,300.0,0.746268656716418,1.0,21490.75906545661,6427.319028826527,3305.365525609327,124868.86790186052,10024.397954742562,False,1769,57.25746617938464,,,,,,,,20.0,1,0
-0.264371,34.9814074,Yes,2021-02-17,USAID/KEA KIWASH,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Kisumu,Nyakach,North Nyakach,,Kisumu_Enumerator-97SP84,,6GFPPXPJ+7H3,2016.0,Company,,,Private Operator/Delegated Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,2440.0,1528.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.6262295081967213,5.093333333333334,11150.515911165749,1222.5403442786871,85.36368658738445,30961.116933494257,12315.835226242069,False,1754,57.52883184018208,,,,,,,,5.0,0,0
0.181209996342659,34.51240921020508,Yes,2023-08-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Butere,Marenyo - Shianda,,10350412,,6GGP5GJ6+FXM,1996.0,,,,,,Non-Functional,,,,,3522.0,143.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0406019307211811,0.4766666666666667,8481.492470280373,3839.294113593668,2405.185423465114,28756.67446085869,4193.83156198004,False,849,76.52015614277654,,,,,,,,27.0,1,0
0.907123327255249,34.97352600097656,Yes,2023-11-20,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Trans Nzoia,Kiminini,Kiminini,,10460523,,6GGPWX4F+RCR,2007.0,,,,,,Non-Functional,,,,,1140.0,465.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.4078947368421052,1.55,12332.51607518513,12650.362013405316,2129.621839815404,49527.0129029457,12623.609909392642,False,748,78.99548647547591,,,,,,,,16.0,1,0
-1.051383376121521,34.59192657470703,Yes,2023-11-14,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Migori,Uriri,East Kanyamkago,,10340352,,6GCPWHXR+CQV,2011.0,,,,,,Non-Functional,,,,,1793.0,1463.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.8159509202453987,4.876666666666667,44866.592255389965,9433.296487560005,575.1005307957217,46552.173314771775,14050.048323659736,False,754,78.84622515023007,,,,,,,,12.0,1,0
-0.8722991943359375,34.472286224365234,Yes,2023-05-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Migori,Uriri,North Kanyamkago,,10310130,,6GFP4FHC+3WM,2011.0,,,,,,Non-Functional,,,,,1863.0,877.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.4707461084272678,2.9233333333333333,39007.34138943112,19034.716624054527,132.65994305102052,39815.128023023935,7702.593112930683,False,940,74.35640267669962,,,,,,,,12.0,1,0
0.2656451149,34.4976463913,Yes,2014-08-18,Evidence Action,Protected Well,,KEN,Kenya,Kakamega,Butere,Marama Central,,,,6GGP7F8X+732,1996.0,,,,,,Non-Functional,,,,Ebutimbe,2505.0,102.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.0407185628742515,0.34,6413.687083261976,923.2856682499568,3509.722368910068,28159.38876968541,4973.245554733351,False,4129,27.211914542133517,,,,,,,,18.0,1,0
1.0087599754333496,35.33036804199219,Yes,2023-06-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Trans Nzoia,Cherangany,Chepsiro/Kiptoror,,10450527,,6GHQ285J+G45,2007.0,,,,,,Non-Functional,,,,,1192.0,728.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.610738255033557,2.4266666666666667,36118.35113513708,2732.971365652085,3244.408816637237,54457.87151674257,27636.334919475656,False,909,75.08654589633382,,,,,,,,16.0,1,0
0.180002291,34.18724982,No,2021-02-01,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Siaya,Ugenya,Ukwala,,Siaya-enumerators-96G8MU,,6GGP55JP+2V5,2016.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Other,,Non-Functional,,,"No, the water is not treated and safe for drinking",,1807.0,219.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,219.0,0.0,300.0,0.1211953514111787,0.73,8446.202058066647,1124.1380413647346,1090.018912683574,33573.5693857734,9416.026663850893,False,1770,57.23942071487996,,,,,,,,5.0,1,0
